"COMID","COMCODE","COMTYPE","TYPEDESCR","COMNAME","COMLEVEL","PARENTNAME","PARENTCOMCODE","COMSTATE","STATENAME","STREET1","STREET2","CITY","STATE","ZIP","PHONE","FAX","EMAIL","URL","CHAIRLNAME","CHAIRFNAME","CHAIRMNAME","CHAIROCODE","CHAIRDESC","RMMLNAME","RMMFNAME","RMMMNAME","RMMOCODE","RMMDESC","SD1LNAME","SD1FNAME","SD1MNAME","SD1TITLE","SD1MAJMIN","SD1PHONE","SD1EMAIL","GC1LNAME","GC1FNAME","GC1MNAME","GC1TITLE","GC1MAJMIN","GC1PHONE","GC1EMAIL","PS1LNAME","PS1FNAME","PS1MNAME","PS1TITLE","PS1MAJMIN","PS1PHONE","PS1EMAIL","PM1LNAME","PM1FNAME","PM1MNAME","PM1TITLE","PM1MAJMIN","PM1PHONE","PM1EMAIL","CK1LNAME","CK1FNAME","CK1MNAME","CK1TITLE","CK1MAJMIN","CK1PHONE","CK1EMAIL","SD2LNAME","SD2FNAME","SD2MNAME","SD2TITLE","SD2MAJMIN","SD2PHONE","SD2EMAIL","GC2LNAME","GC2FNAME","GC2MNAME","GC2TITLE","GC2MAJMIN","GC2PHONE","GC2EMAIL","PS2LNAME","PS2FNAME","PS2MNAME","PS2TITLE","PS2MAJMIN","PS2PHONE","PS2EMAIL","PM2LNAME","PM2FNAME","PM2MNAME","PM2TITLE","PM2MAJMIN","PM2PHONE","PM2EMAIL","CK2LNAME","CK2FNAME","CK2MNAME","CK2TITLE","CK2MAJMIN","CK2PHONE","CK2EMAIL"
24822,"SCOM10","FS","Federal Senate","Senate Subcommittee on Communications, Technology, Innovation and the Internet","Subcommittee","Senate Committee on Commerce, Science, and Transportation","SCOM",,"","Room 512 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6125","(202) 224-1251","(202) 228-0303","","http://www.commerce.senate.gov/public/index.cfm?p=CommunicationsTechnologyandtheInternet","Wicker","Roger","F.","CHM","Chairman","Schatz","Brian","E.","RMM","Ranking Minority Member","","","","","","","","Van Beek","Jason","","Counsel","MAJ","(202) 224-1251","jason_vanbeek@commerce.senate.gov","","","","","","","","Plaster","Matthew","","Professional Staff Member","MAJ","(202) 224-1251","Matthew_Plaster@commerce.senate.gov","","","","","","","","Branscome","John","","Staff Director","MIN","(202) 224-1251","John_Branscome@commerce.senate.gov","Bone","Shawn","A.","Senior Counsel","MIN","(202) 224-9340","Shawn_Bone@commerce.senate.gov","","","","","","","","","","","","","","","","","","","","",""
24864,"SCOM15","FS","Federal Senate","Senate Subcommittee on Consumer Protection, Product Safety, Insurance and Data Security","Subcommittee","Senate Committee on Commerce, Science, and Transportation","SCOM",,"","Room 512 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6125","(202) 224-1251","(202) 228-0303","","http://www.commerce.senate.gov/public/index.cfm?p=ConsumerProtectionProductSafetyandInsurance","Moran","Jerry","","CHM","Chairman","Blumenthal","Richard","","RMM","Ranking Minority Member","","","","","","","","Feldman","Peter","","Counsel","MAJ","(202) 224-1251","peter_feldman@commerce.senate.gov","","","","","","","","Pascoe","Cherilyn","","Professional Staff Member; Investigator","MAJ","(202) 224-1251","cherilyn_pascoe@commerce.senate.gov","","","","","","","","","","","","","","","Fjeld","Christian","Tamotsu","Chief Counsel","MIN","(202) 224-1270","Christian_Fjeld@commerce.senate.gov","","","","","","","","","","","","","","","","","","","","",""
24865,"SCOM25","FS","Federal Senate","Senate Subcommittee on Space, Science, and Competitiveness","Subcommittee","Senate Committee on Commerce, Science, and Transportation","SCOM",,"","Room 512 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6125","(202) 224-1251","(202) 228-0303","","http://www.commerce.senate.gov/public/index.cfm?p=ScienceandSpace","Cruz","Ted","","CHM","Chairman","Markey","Edward","J.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","Brickell","Melissa","","Professional Staff Member","MAJ","(202) 224-1251","missye_brickell@commerce.senate.gov","","","","","","","","Cummings","Nicholas","","Staff Director","MIN","(202) 224-0415","nicholas_cummings@commerce.senate.gov","","","","","","","","","","","","","","","Brown","Alicia","","Professional Staff Member","MIN","(202) 224-0415","alicia_brown@commerce.senate.gov","","","","","","",""
24872,"SFOR25","FS","Federal Senate","Senate Subcommittee on Near East, South Asia, Central Asia, and Counterterrorism","Subcommittee","Senate Committee on Foreign Relations","SFOR",,"","Room 423 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6225","(202) 224-4651","(202) 224-0836","","http://www.foreign.senate.gov/about/subcommittees/","Risch","James","E.","CHM","Chairman","Kaine","Tim","M.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21713,"HFIN15","FH","Federal House","House Subcommittee on Housing and Insurance","Subcommittee","House Committee on Financial Services","HFIN",,"","Room 2129 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-7502","(202) 225-6952","","http://financialservices.house.gov/115th-congress-subcommittees/housing-and-insurance.htm","Duffy","Sean","P.","CHM","Chairman","Cleaver","Emanuel","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24787,"SHOM10","FS","Federal Senate","Senate Subcommittee on Federal Spending Oversight and Emergency Management","Subcommittee","Senate Committee on Homeland Security and Governmental Affairs","SHOM",,"","Room 439 HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","Washington","DC","20510","(202) 224-2254","","","http://www.hsgac.senate.gov/subcommittees","Paul","Rand","","CHM","Chairman","Peters","Gary","C.","RMM","Ranking Minority Member","Brooker","Brandon","","Staff Director","MAJ","(202) 224-2254","Brandon_Brooker@hsgac.senate.gov","","","","","","","","","","","","","","","","","","","","","","Mairella","Rachel","","Clerk","MAJ","(202) 224-2254","Rachel_Mairella@hsgac.senate.gov","Schram","Zachary","I.","Staff Director; Chief Counsel","MIN","(202) 224-2254","zachary_schram@hsgac.senate.gov","","","","","","","","","","","","","","","Lindblad","Joseph","","Professional Staff Member","MIN","(202) 224-2254","Joseph_Lindblad@hsgac.senate.gov","","","","","","",""
24788,"SHOM15","FS","Federal Senate","Senate Subcommittee on Regulatory Affairs and Federal Management","Subcommittee","Senate Committee on Homeland Security and Governmental Affairs","SHOM",,"","Room 601 HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","Washington","DC","20510","(202) 224-4551","","","http://www.hsgac.senate.gov/subcommittees/rafm","Lankford","James","P.","CHM","Chairman","Heitkamp","Heidi","","RMM","Ranking Minority Member","Cuaderes","John","","Staff Director; Senior Policy Advisor","MAJ","(202) 224-4551","John_Cuaderes@hsgac.senate.gov","Mann","James","","Counsel","MAJ","(202) 224-4551","James_Mann@hsgac.senate.gov","","","","","","","","Hedrick","Clark","","Professional Staff Member","MAJ","(202) 224-4551","clark_hedrick@hsgac.senate.gov","Mairella","Rachel","","Clerk","MAJ","(202) 224-4551","Rachel_Mairella@hsgac.senate.gov","Bursch","Eric","","Staff Director","MIN","(202) 224-3682","eric_bursch@hsgac.senate.gov","Poling","Ashley","","Senior Policy Counsel","MIN","(202) 224-3682","Ashley_Poling@hsgac.senate.gov","","","","","","","","Papian","Anthony","","Professional Staff Member","MIN","(202) 224-3682","Anthony_Papian@hsgac.senate.gov","","","","","","",""
24808,"SAGR05","FS","Federal Senate","Senate Subcommittee on Commodities, Risk Management and Trade","Subcommittee","Senate Committee on Agriculture, Nutrition, and Forestry","SAGR",,"","Room 328A RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","Washington","DC","20510-6000","(202) 224-2035","(202) 228-2125","","http://www.agriculture.senate.gov/about/subcommittees#risk","Boozman","John","N.","CHM","Chairman","Heitkamp","Heidi","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24809,"SAGR25","FS","Federal Senate","Senate Subcommittee on Rural Development and Energy","Subcommittee","Senate Committee on Agriculture, Nutrition, and Forestry","SAGR",,"","Room 328A RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","Washington","DC","20510-6000","(202) 224-2035","(202) 228-2125","","http://www.agriculture.senate.gov/about/subcommittees#rural","Ernst","Joni","K.","CHM","Chairman","Smith","Tina","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24810,"SAGR20","FS","Federal Senate","Senate Subcommittee on Nutrition, Agricultural Research and Specialty Crops","Subcommittee","Senate Committee on Agriculture, Nutrition, and Forestry","SAGR",,"","Room 328A RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","Washington","DC","20510-6000","(202) 224-2035","(202) 228-2125","","http://www.agriculture.senate.gov/about/subcommittees#nutrition","Perdue","David","A.","CHM","Chairman","Casey","Robert","P.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24811,"SAGR15","FS","Federal Senate","Senate Subcommittee on Livestock, Marketing and Agriculture Security","Subcommittee","Senate Committee on Agriculture, Nutrition, and Forestry","SAGR",,"","Room 328A RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","Washington","DC","20510-6000","(202) 224-2035","(202) 228-2125","","http://www.agriculture.senate.gov/about/subcommittees#livestock","Fischer","Deb","","CHM","Chairman","Gillibrand","Kirsten","E.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24812,"SHELP15","FS","Federal Senate","Senate Subcommittee on Primary Health and Retirement Security","Subcommittee","Senate Committee on Health, Education, Labor, and Pensions","SHELP",,"","Room 828 HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","Washington","DC","20510","(202) 224-5406","(202) 228-5044","","http://www.help.senate.gov/about/subcommittees/primary-health-and-retirement-security","Enzi","Mike","B.","CHM","Chairman","Sanders","Bernie","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","Lincoln","Amanda","","Professional Staff Member","MAJ","(202) 224-5406","amanda_lincoln@help.senate.gov","","","","","","","","Weinstock","Britt","","Staff Director","MIN","(202) 224-5480","Britt_Weinstock@help.senate.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21715,"HFOR10","FH","Federal House","House Subcommittee on Asia and the Pacific","Subcommittee","House Committee on Foreign Affairs","HFOR",,"","Suite 5100 Thomas P. O'Neill Federal Building","200 C Street, SW","Washington","DC","20024","(202) 226-7825","(202) 226-7829","","http://foreignaffairs.house.gov/subcommittee/asia-and-the-pacific/","Yoho","Theodore","S.","CHM","Chairman","Sherman","Brad","J.","RMM","Ranking Minority Member","Strupp","Hunter","","Staff Director","MAJ","(202) 226-7825","hunter.strupp@mail.house.gov","","","","","","","","","","","","","","","Burack","Bryan","","Professional Staff Member","MAJ","(202) 226-7825","bryan.burack@mail.house.gov","","","","","","","","MacDonald","Don","","Staff Director","MIN","(202) 226-8467","Don.MacDonald@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21718,"HHLS05","FH","Federal House","House Subcommittee on Border and Maritime Security","Subcommittee","House Committee on Homeland Security","HHLS",,"","Room H2-176 FHOB- Ford House Office Building","441 Second Street, SW","Washington","DC","20515-6480","(202) 226-8417","(202) 226-3399","","http://homeland.house.gov/subcommittee/border_and_maritime_security_subcommittee/","McSally","Martha","E.","CHM","Chairman","Vela","Filemon","B.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","Bergwin","Diana","","Professional Staff Member","MAJ","(202) 226-8417","diana.bergwin@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Carnes","Alexandra","","Professional Staff Member","MIN","(202) 226-2616","alexandra.carnes@mail.house.gov","","","","","","",""
21721,"HHLS10","FH","Federal House","House Subcommittee on Counterterrorism and Intelligence","Subcommittee","House Committee on Homeland Security","HHLS",,"","Room H2-176 FHOB- Ford House Office Building","441 Second Street, SW","Washington","DC","20515-6480","(202) 226-8417","(202) 226-3399","","http://homeland.house.gov/subcommittee/counterterrorism_and_intelligence_subcommittee/","King","Pete","T.","CHM","Chairman","Rice","Kathleen","M.","RMM","Ranking Minority Member","Bowers","Mandy","Lynn","Staff Director","MAJ","(202) 226-8417","mandy.bowers@mail.house.gov","","","","","","","","","","","","","","","Brahimi","Samia","","Professional Staff Member","MAJ","(202) 226-8417","samia.brahimi@mail.house.gov","","","","","","","","Tisdale","Nicole","","Staff Director; Counsel","MIN","(202) 226-2616","nicole.tisdale@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21724,"HNRES15","FH","Federal House","House Subcommittee on Indian, Insular and Alaska Native Affairs","Subcommittee","House Committee on Natural Resources","HNRES",,"","Room 1324 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515","(202) 226-9725","(202) 225-7094","","http://naturalresources.house.gov/indianinsularandalaskanativeissues/","LaMalfa","Doug","","CHM","Chairman","Gallego","Ruben","","RMM","Ranking Minority Member","Fluhr","Christopher","","Staff Director","MAJ","(202) 226-9725","chris.fluhr@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","Shaw","Mindy","","Clerk","MAJ","(202) 226-9725","mindy.shaw@mail.house.gov","","","","","","","","Modeste","Brian","","Counsel","MIN","(202) 225-6065","brian.modeste@mail.house.gov","","","","","","","","Kaumo","Chris","","Professional Staff Member","MIN","(202) 225-6065","chris.kaumo@mail.house.gov","","","","","","",""
24873,"SFOR35","FS","Federal Senate","Senate Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues","Subcommittee","Senate Committee on Foreign Relations","SFOR",,"","Room 423 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6225","(202) 224-4651","(202) 224-0836","","http://www.foreign.senate.gov/about/subcommittees/","Rubio","Marco","","CHM","Chairman","Cardin","Ben","L.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24874,"SFOR15","FS","Federal Senate","Senate Subcommittee on Europe and Regional Security Cooperation","Subcommittee","Senate Committee on Foreign Relations","SFOR",,"","Room 423 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6225","(202) 224-4651","(202) 224-0836","","http://www.foreign.senate.gov/about/subcommittees/","Johnson","Ron","H.","CHM","Chairman","Murphy","Chris","S.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24875,"SFOR05","FS","Federal Senate","Senate Subcommittee on Africa and Global Health Policy","Subcommittee","Senate Committee on Foreign Relations","SFOR",,"","Room 423 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6225","(202) 224-4651","(202) 224-0836","","http://www.foreign.senate.gov/about/subcommittees/","Flake","Jeff","L.","CHM","Chairman","Booker","Cory","A.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
